Zona_Origen,Poblacion_Origen,Zona_Destino,Usa_Transporte_Publico,Parada_Origen,Parada_Destino,Tiempo_Acceso_Minutos,Tiempo_Salida_Minutos,Distancia_Acceso_Metros,Distancia_Salida_Metros,Fuente_Datos_Acceso,Fuente_Datos_Salida,Tiempo_Viaje_Total_Minutos,Tiempo_Trayecto_Minutos,Numero_Transbordos,Distancia_Viaje_Total_Km,Distancia_Trayecto_Km,Tiempo_Espera_Transbordo_Minutos,Frecuencia_Servicio,Tiempo_Acceso_Original,Tiempo_Salida_Original,Distancia_Acceso_Original_Km,Distancia_Salida_Original_Km,Tiempo_Viaje_Original_Minutos,Tiempo_Total_Puerta_a_Puerta_Minutos,Verificacion_Tiempo_Total
184,32.0,901,True,1425.0,1078.0,22.41792157,0.91846033625,1793.4337256,73.4768269,Calculado,Calculado,53.506381906250006,30.17,1.0,29.611,28.284,0.4,20.0,18.97,0.93,1.265,0.062,50.07,53.506381906250006,53.906381906250004
185,33.0,902,True,1484.0,209.0,19.31415830375,1.58,1545.1326643,106.0,Calculado,Mapeado,73.14415830374999,52.25,1.0,44.018,42.594,1.72,22.0,19.78,1.58,1.319,0.106,73.62,73.14415830374999,74.86415830374999
186,27.0,902,True,1511.0,209.0,25.65431426125,1.58,2052.3451409,106.0,Calculado,Mapeado,79.86431426125,52.63,1.0,53.45,52.164,1.7,24.0,17.72,1.58,1.181,0.106,71.93,79.86431426125,81.56431426125
187,12756.0,901,True,1065.0,1078.0,3.45027370125,0.91846033625,276.0218961,73.4768269,Calculado,Calculado,34.3487340375,29.98,0.0,22.853,22.595,0.0,16.0,2.93,0.93,0.196,0.062,33.85,34.3487340375,34.3487340375
188,25.0,901,True,1262.0,1078.0,5.876431462499999,0.91846033625,470.114517,73.4768269,Calculado,Calculado,66.61489179875001,59.82,0.0,38.702,38.232,0.0,8.0,6.1,0.93,0.407,0.062,66.85,66.61489179875001,66.61489179875001
189,953.0,904,True,1139.0,2220.0,4.40607531625,0.90773412,352.4860253,72.6187296,Calculado,Calculado,54.533809436249996,49.22,1.0,25.181,24.898,1.37,15.0,3.55,0.7,0.237,0.047,53.47,54.533809436249996,55.90380943624999
190,387.0,904,True,1593.0,2219.0,19.62031106625,0.79330144375,1569.6248853,63.4641155,Calculado,Calculado,27.98361251,7.57,0.0,4.114,2.74,0.0,26.0,19.67,0.93,1.311,0.062,28.17,27.98361251,27.98361251
191,230.0,904,True,1142.0,2220.0,2.26494488875,0.90773412,181.1955911,72.6187296,Calculado,Calculado,46.052679008750005,42.88,1.0,23.331,23.124,1.37,15.0,2.42,0.7,0.161,0.047,46.0,46.052679008750005,47.42267900875
192,27.0,901,True,21786.0,1078.0,41.72898679,0.91846033625,3338.3189432,73.4768269,Calculado,Calculado,59.02744712625,16.38,1.0,21.568,20.178,0.77,40.0,19.92,0.93,1.328,0.062,37.23,59.02744712625,59.797447126250006
193,22.0,902,True,2182.0,209.0,42.45288533375,1.58,3396.2308267,106.0,Calculado,Mapeado,124.13288533375,80.1,3.0,43.542,42.409,19.78,2.0,15.4,1.58,1.027,0.106,97.08,124.13288533375,143.91288533375
194,23.0,902,True,733.0,209.0,37.8177963525,1.58,3025.4237082,106.0,Calculado,Mapeado,99.76779635249999,60.37,2.0,38.693,36.639,8.85,7.0,29.22,1.58,1.948,0.106,91.17,99.76779635249999,108.61779635249998
195,50.0,901,True,1071.0,1078.0,20.34778080875,0.91846033625,1627.8224647,73.4768269,Calculado,Calculado,42.146241145,20.88,0.0,16.22,15.21,0.0,16.0,14.22,0.93,0.948,0.062,36.03,42.146241145,42.146241145
196,1819.0,902,True,642.0,209.0,0.9359457475,1.58,74.8756598,106.0,Calculado,Mapeado,28.235945747499997,25.72,1.0,18.016,17.853,4.93,45.0,0.85,1.58,0.057,0.106,28.15,28.235945747499997,33.1659457475
197,53.0,904,True,2114.0,1648.0,19.06417089875,6.839990448749999,1525.1336719,547.1992359,Calculado,Calculado,63.2541613475,37.35,1.0,14.745,13.695,11.43,19.0,9.73,6.03,0.648,0.402,53.12,63.2541613475,74.68416134750001
198,140.0,901,True,179.0,1004.0,11.31561804125,2.95083712375,905.2494433,236.0669699,Calculado,Calculado,40.966455165,26.7,0.0,11.951,11.185,0.0,39.0,9.68,1.8,0.646,0.12,38.18,40.966455165,40.966455165
199,23.0,901,True,178.0,1004.0,38.87941376625,2.95083712375,3110.3531013,236.0669699,Calculado,Calculado,69.45025089,27.62,0.0,13.288,11.515,0.0,48.0,24.78,1.8,1.653,0.12,54.2,69.45025089,69.45025089
200,10.0,902,True,789.0,209.0,13.29774508125,1.58,1063.8196065,106.0,Calculado,Mapeado,88.05774508125,73.18,2.0,47.652,46.608,8.85,7.0,14.07,1.58,0.937,0.106,88.83,88.05774508125,96.90774508125
201,129.0,902,True,681.0,209.0,0.7162177075,1.58,57.2974166,106.0,Calculado,Mapeado,48.3962177075,46.1,1.0,26.059,25.87,6.32,31.0,1.23,1.58,0.083,0.106,48.92,48.3962177075,54.7162177075
202,465.0,901,True,1328.0,1078.0,1.16629125375,0.91846033625,93.3033003,73.4768269,Calculado,Calculado,23.13475159,21.05,0.0,15.301,15.156,0.0,31.0,1.23,0.93,0.083,0.062,23.22,23.13475159,23.13475159
203,41.0,901,True,1935.0,1078.0,7.10084609,0.91846033625,568.0676872,73.4768269,Calculado,Calculado,35.19930642625,27.18,0.0,19.957,19.606,0.0,31.0,4.32,0.93,0.288,0.062,32.43,35.19930642625,35.19930642625
204,183.0,901,True,1394.0,1078.0,7.2359334,0.91846033625,578.874672,73.4768269,Calculado,Calculado,12.274393736250001,4.12,0.0,3.148,2.532,0.0,65.0,8.3,0.93,0.553,0.062,13.35,12.274393736250001,12.274393736250001
205,107.0,901,True,1554.0,1004.0,5.08054823375,2.95083712375,406.4438587,236.0669699,Calculado,Calculado,98.85138535749999,90.82,0.0,39.911,39.581,0.0,4.0,3.15,1.8,0.21,0.12,95.77,98.85138535749999,98.85138535749999
206,30.0,901,True,1071.0,1078.0,40.11864376375,0.91846033625,3209.4915011,73.4768269,Calculado,Calculado,61.917104099999996,20.88,0.0,17.303,15.21,0.0,16.0,30.47,0.93,2.031,0.062,52.28,61.917104099999996,61.917104099999996
207,18.0,901,True,1253.0,1078.0,80.73535735,0.91846033625,6458.828588,73.4768269,Calculado,Calculado,156.48381768625,74.83,0.0,53.058,48.562,0.0,14.0,66.5,0.93,4.433,0.062,142.27,156.48381768625,156.48381768625
208,29.0,901,True,2192.0,1078.0,6.9716527825,0.91846033625,557.7322226,73.4768269,Calculado,Calculado,38.19011311875,30.3,0.0,18.482,18.279,0.0,15.0,2.12,0.93,0.141,0.062,33.35,38.19011311875,38.19011311875
209,11.0,901,True,1658.0,1078.0,39.3197359725,0.91846033625,3145.5788778,73.4768269,Calculado,Calculado,62.93819630875,22.7,0.0,14.917,13.305,0.0,15.0,23.25,0.93,1.55,0.062,46.88,62.93819630875,62.93819630875
210,1752.0,901,True,1391.0,1078.0,4.44348512875,0.91846033625,355.4788103,73.4768269,Calculado,Calculado,14.131945465,8.77,0.0,5.363,5.057,0.0,64.0,3.67,0.93,0.244,0.062,13.37,14.131945465,14.131945465
211,92.0,901,True,33541.0,1078.0,40.26613425,0.91846033625,3221.29074,73.4768269,Calculado,Calculado,70.61459458625,29.43,0.0,24.049,21.803,0.0,35.0,32.75,0.93,2.183,0.062,63.12,70.61459458625,70.61459458625
212,116.0,902,True,929.0,249.0,8.35434202375,1.52,668.3473619,101.0,Calculado,Mapeado,42.544342023750005,32.67,0.0,22.427,22.032,0.0,17.0,4.42,1.52,0.294,0.101,38.6,42.544342023750005,42.544342023750005
213,798.0,902,True,894.0,249.0,7.99489916875,1.52,639.5919335,101.0,Calculado,Mapeado,21.36489916875,11.85,0.0,7.322,6.867,0.0,32.0,5.3,1.52,0.353,0.101,18.67,21.36489916875,21.36489916875
214,26.0,901,True,1299.0,1078.0,2.936338025,0.91846033625,234.907042,73.4768269,Calculado,Calculado,71.97479836125001,68.12,1.0,31.698,31.484,25.35,6.0,2.27,0.93,0.151,0.062,71.32,71.97479836125001,97.32479836125
215,338.0,901,True,1046.0,1078.0,1.97698582625,0.91846033625,158.1588661,73.4768269,Calculado,Calculado,75.26544616250001,72.37,0.0,50.626,50.468,0.0,8.0,1.43,0.93,0.096,0.062,74.73,75.26544616250001,75.26544616250001
216,972.0,904,True,2092.0,1648.0,64.33634643375,6.839990448749999,5146.9077147,547.1992359,Calculado,Calculado,98.5963368825,27.42,1.0,8.074,5.952,19.2,19.0,25.8,6.03,1.72,0.402,59.25,98.5963368825,117.7963368825
217,31.0,902,True,993.0,209.0,19.86610739375,1.58,1589.2885915,106.0,Calculado,Mapeado,96.51610739374999,75.07,1.0,65.36,64.142,2.32,19.0,16.68,1.58,1.112,0.106,93.33,96.51610739374999,98.83610739374998
218,769.0,900,True,57.0,419.0,3.76840254875,3.92419108875,301.4722039,313.9352871,Calculado,Calculado,15.2925936375,7.6,0.0,6.705,6.366,0.0,35.0,2.12,2.97,0.142,0.198,12.68,15.2925936375,15.2925936375
219,38.0,901,True,1390.0,1078.0,13.005274505,0.91846033625,1040.4219604,73.4768269,Calculado,Calculado,23.87373484125,9.95,0.0,6.361,5.775,0.0,63.0,7.85,0.93,0.524,0.062,18.73,23.87373484125,23.87373484125
220,2874.0,901,True,1376.0,1078.0,2.97634227125,0.91846033625,238.1073817,73.4768269,Calculado,Calculado,18.2148026075,14.32,0.0,19.686,19.441,0.0,30.0,2.75,0.93,0.183,0.062,18.0,18.2148026075,18.2148026075
221,101.0,901,True,1432.0,1078.0,1.19522312625,0.91846033625,95.6178501,73.4768269,Calculado,Calculado,33.1936834625,31.08,1.0,23.579,23.421,4.7,3.0,1.43,0.93,0.096,0.062,33.45,33.1936834625,37.8936834625
222,143.0,901,True,1394.0,1078.0,8.94999037125,0.91846033625,715.9992297,73.4768269,Calculado,Calculado,13.9884507075,4.12,0.0,3.063,2.532,0.0,65.0,7.02,0.93,0.468,0.062,12.07,13.9884507075,13.9884507075
223,61.0,901,True,1066.0,1078.0,15.9962692125,0.91846033625,1279.701537,73.4768269,Calculado,Calculado,45.54472954875,28.63,0.0,23.088,21.984,0.0,16.0,15.63,0.93,1.042,0.062,45.2,45.54472954875,45.54472954875
224,78.0,903,True,754.0,283.0,15.48495659375,4.08,1238.7965275,272.0,Calculado,Mapeado,52.34495659375,32.78,1.0,14.369,13.707,3.65,22.0,5.85,4.08,0.39,0.272,42.72,52.34495659375,55.99495659375
225,206.0,901,True,1062.0,1078.0,5.0359956675,0.91846033625,402.8796534,73.4768269,Calculado,Calculado,43.604456003749995,37.65,0.0,28.597,28.172,0.0,8.0,5.45,0.93,0.363,0.062,44.03,43.604456003749995,43.604456003749995
226,945.0,901,True,177.0,1005.0,15.229274792499998,1.089115005,1218.3419834,87.1292004,Calculado,Calculado,46.8883897975,30.57,0.0,12.714,12.384,0.0,42.0,3.83,1.1,0.256,0.074,35.5,46.8883897975,46.8883897975
227,5717.0,901,True,169.0,1005.0,8.34240352625,1.089115005,667.3922821,87.1292004,Calculado,Calculado,21.76151853125,12.33,0.0,8.603,7.966,0.0,72.0,8.45,1.1,0.563,0.074,21.88,21.76151853125,21.76151853125
228,21062.0,901,True,173.0,1005.0,1.7991393875,1.089115005,143.931151,87.1292004,Calculado,Calculado,9.1582543925,6.27,0.0,4.203,4.047,0.0,124.0,1.25,1.1,0.083,0.074,8.62,9.1582543925,9.1582543925
229,43.0,902,True,2181.0,209.0,21.49026895375,1.58,1719.2215163,106.0,Calculado,Mapeado,100.17026895375,77.1,1.0,67.023,65.865,2.32,24.0,15.77,1.58,1.051,0.106,94.45,100.17026895375,102.49026895374999
230,49.0,903,True,1742.0,284.0,0.8313167512499999,4.08,66.5053401,272.0,Calculado,Mapeado,59.59131675125,54.68,1.0,24.51,24.159,0.3,9.0,1.18,4.08,0.079,0.272,59.95,59.59131675125,59.891316751249995
231,445.0,903,True,60417.0,283.0,1.9791002,4.08,158.328016,272.0,Calculado,Mapeado,51.389100199999994,45.33,1.0,17.716,17.332,8.6,15.0,1.68,4.08,0.112,0.272,51.1,51.389100199999994,59.989100199999996
232,340.0,900,True,556.0,271.0,4.550065765,1.57028923875,364.0052612,125.6231391,Calculado,Calculado,45.30035500375,39.18,0.0,20.971,20.648,0.0,34.0,3.58,1.27,0.238,0.085,44.03,45.30035500375,45.30035500375
233,76.0,900,True,581.0,271.0,15.1489483775,1.57028923875,1211.9158702,125.6231391,Calculado,Calculado,43.64923761625,26.93,0.0,14.515,13.689,0.0,36.0,11.12,1.27,0.741,0.085,39.32,43.64923761625,43.64923761625
234,878.0,900,True,696.0,271.0,4.3541858,1.57028923875,348.334864,125.6231391,Calculado,Calculado,47.35447503875,41.43,1.0,21.119,20.958,0.57,13.0,1.15,1.27,0.076,0.085,43.85,47.35447503875,47.92447503875
235,14.0,902,True,758.0,209.0,60.49891498875,1.58,4839.9131991,106.0,Calculado,Mapeado,143.79891498875,81.72,2.0,56.951,54.507,8.85,7.0,35.07,1.58,2.338,0.106,118.37,143.79891498875,152.64891498875
236,14.0,902,True,772.0,209.0,96.88568806375,1.58,7750.8550451,106.0,Calculado,Mapeado,186.71568806375,88.25,2.0,67.643,61.775,8.85,7.0,86.43,1.58,5.762,0.106,176.27,186.71568806375,195.56568806375
237,2186.0,900,True,7.0,419.0,3.384494645,3.92419108875,270.7595716,313.9352871,Calculado,Calculado,23.53868573375,16.23,1.0,8.718,8.373,0.2,35.0,2.2,2.97,0.147,0.198,21.4,23.53868573375,23.73868573375
238,305.0,903,True,559.0,283.0,2.13322408125,4.08,170.6579265,272.0,Calculado,Mapeado,39.583224081249995,33.37,1.0,14.619,14.226,3.65,27.0,1.82,4.08,0.121,0.272,39.27,39.583224081249995,43.23322408124999
239,16.0,900,True,581.0,271.0,14.644981114999998,1.57028923875,1171.5984892,125.6231391,Calculado,Calculado,39.88527035375,23.67,0.0,12.73,12.189,0.0,31.0,6.85,1.27,0.456,0.085,31.78,39.88527035375,39.88527035375
240,317.0,902,True,2305.0,209.0,0.75251485875,1.58,60.2011887,106.0,Calculado,Mapeado,80.43251485875,78.1,3.0,41.068,40.899,19.78,2.0,0.95,1.58,0.063,0.106,80.63,80.43251485875,100.21251485875
241,28.0,900,True,588.0,271.0,34.7862154475,1.57028923875,2782.8972358,125.6231391,Calculado,Calculado,48.45650468625,12.1,0.0,7.139,6.257,0.0,62.0,11.97,1.27,0.798,0.085,25.33,48.45650468625,48.45650468625
242,255.0,902,True,886.0,249.0,3.58456956625,1.52,286.7655653,101.0,Calculado,Mapeado,23.08456956625,17.98,0.0,11.608,11.362,0.0,32.0,2.18,1.52,0.145,0.101,21.68,23.08456956625,23.08456956625
243,55.0,902,True,750.0,209.0,11.27452581875,1.58,901.9620655,106.0,Calculado,Mapeado,92.47452581875,79.62,2.0,53.033,52.171,8.85,7.0,11.33,1.58,0.756,0.106,92.53,92.47452581875,101.32452581874999
244,43.0,902,True,726.0,209.0,51.0823898325,1.58,4086.5911866,106.0,Calculado,Mapeado,137.1823898325,84.52,3.0,41.39,38.845,27.83,5.0,36.58,1.58,2.439,0.106,122.68,137.1823898325,165.0123898325
245,2905.0,900,True,7.0,419.0,5.40562294125,3.92419108875,432.4498353,313.9352871,Calculado,Calculado,25.55981403,16.23,1.0,8.808,8.373,0.2,37.0,3.55,2.97,0.237,0.198,22.75,25.55981403,25.759814029999998
246,76.0,901,True,2256.0,1078.0,34.98947022625,0.91846033625,2799.1576181,73.4768269,Calculado,Calculado,58.8079305625,22.9,0.0,17.461,16.482,0.0,34.0,13.75,0.93,0.916,0.062,37.58,58.8079305625,58.8079305625
247,1025.0,901,True,180.0,1004.0,2.7707400975,2.95083712375,221.6592078,236.0669699,Calculado,Calculado,30.401577221249998,24.68,0.0,10.932,10.63,0.0,42.0,2.75,1.8,0.183,0.12,29.23,30.401577221249998,30.401577221249998
248,3543.0,904,False,,,2.83,0.93,189.0,62.0,Mapeado,Mapeado,3.77,0.0,0.0,0.251,0.0,0.0,0.0,2.83,0.93,0.189,0.062,3.77,3.77,3.7600000000000002
249,935.0,900,True,37.0,419.0,6.2143742062500005,3.92419108875,497.1499365,313.9352871,Calculado,Calculado,21.508565295,11.37,0.0,8.099,7.566,0.0,34.0,5.02,2.97,0.335,0.198,19.35,21.508565295,21.508565295
250,119.0,901,True,1109.0,1078.0,1.1631296575,0.91846033625,93.0503726,73.4768269,Calculado,Calculado,35.13158999375,33.05,0.0,25.692,24.69,0.0,16.0,14.08,0.93,0.939,0.062,48.07,35.13158999375,35.13158999375
251,223.0,902,True,770.0,209.0,1.9381820225,1.58,155.0545618,106.0,Calculado,Mapeado,94.1681820225,90.65,2.0,64.509,64.298,8.85,7.0,1.57,1.58,0.105,0.106,93.8,94.1681820225,103.0181820225
252,66.0,902,True,780.0,209.0,81.61797723,1.58,6529.4381784,106.0,Calculado,Mapeado,163.77797723,80.58,2.0,57.874,53.251,8.85,7.0,67.75,1.58,4.517,0.106,149.92,163.77797723,172.62797723
253,17.0,901,True,1250.0,1078.0,1.6885911475,0.91846033625,135.0872918,73.4768269,Calculado,Calculado,80.05705148375002,77.45,0.0,50.402,50.25,0.0,8.0,1.35,0.93,0.09,0.062,79.73,80.05705148375002,80.05705148375002
254,35.0,901,True,1536.0,1078.0,11.2300444925,0.91846033625,898.4035594,73.4768269,Calculado,Calculado,21.478504828749998,9.33,0.0,6.069,5.777,0.0,58.0,3.47,0.93,0.231,0.062,13.73,21.478504828749998,21.478504828749998
255,162.0,904,True,1148.0,2220.0,1.164973315,0.90773412,93.1978652,72.6187296,Calculado,Calculado,31.502707435,29.43,1.0,16.479,16.368,1.15,15.0,0.95,0.7,0.064,0.047,31.08,31.502707435,32.652707435
256,210.0,900,True,366.0,329.0,35.3605262675,2.0380568287500003,2828.8421014,163.0445463,Calculado,Calculado,55.96858309625,18.57,0.0,8.6,7.29,0.0,38.0,18.37,1.27,1.225,0.085,38.2,55.96858309625,55.96858309625
257,42.0,902,True,750.0,209.0,18.00254150875,1.58,1440.2033207,106.0,Calculado,Mapeado,99.20254150875,79.62,2.0,53.593,52.171,8.85,7.0,19.73,1.58,1.316,0.106,100.93,99.20254150875,108.05254150875
258,21.0,900,True,621.0,271.0,26.7348290125,1.57028923875,2138.786321,125.6231391,Calculado,Calculado,49.02511825125,20.72,0.0,12.065,10.673,0.0,35.0,19.6,1.27,1.307,0.085,41.58,49.02511825125,49.02511825125
259,1978.0,900,True,580.0,271.0,2.27586751375,1.57028923875,182.0694011,125.6231391,Calculado,Calculado,31.8961567525,28.05,0.0,14.469,14.264,0.0,31.0,1.8,1.27,0.12,0.085,31.12,31.8961567525,31.8961567525
260,43.0,900,True,662.0,271.0,30.598410175,1.57028923875,2447.872814,125.6231391,Calculado,Calculado,74.99869941374999,42.83,1.0,23.449,21.949,0.57,13.0,21.22,1.27,1.415,0.085,65.32,74.99869941374999,75.56869941374998
261,95.0,900,True,697.0,271.0,8.937578621250001,1.57028923875,715.0062897,125.6231391,Calculado,Calculado,50.577867860000005,40.07,1.0,20.761,20.229,0.57,13.0,6.7,1.27,0.447,0.085,48.03,50.577867860000005,51.147867860000005
262,35.0,902,True,2181.0,209.0,20.5403214725,1.58,1643.2257178,106.0,Calculado,Mapeado,99.22032147249999,77.1,1.0,66.812,65.865,2.32,19.0,12.62,1.58,0.841,0.106,91.3,99.22032147249999,101.54032147249998
263,455.0,901,True,169.0,1005.0,15.16996996125,1.089115005,1213.5975969,87.1292004,Calculado,Calculado,28.589084966250002,12.33,0.0,8.717,7.966,0.0,88.0,10.15,1.1,0.677,0.074,23.58,28.589084966250002,28.589084966250002
264,7180.0,902,True,220863.0,209.0,12.0961294175,1.58,967.6903534,106.0,Calculado,Mapeado,92.4261294175,78.75,1.0,68.532,67.761,2.32,24.0,9.97,1.58,0.665,0.106,90.3,92.4261294175,94.74612941749999
265,29.0,901,True,1258.0,1078.0,38.08224581125,0.91846033625,3046.5796649,73.4768269,Calculado,Calculado,104.22070614750001,65.22,0.0,44.887,42.875,0.0,8.0,29.23,0.93,1.949,0.062,95.38,104.22070614750001,104.22070614750001
266,90.0,901,True,1390.0,1078.0,5.643403185,0.91846033625,451.4722548,73.4768269,Calculado,Calculado,16.51186352125,9.95,0.0,6.146,5.775,0.0,63.0,4.63,0.93,0.309,0.062,15.52,16.51186352125,16.51186352125
267,5.0,901,True,1937.0,1005.0,76.1159091625,1.089115005,6089.272733,87.1292004,Calculado,Calculado,157.9750241675,80.77,0.0,44.857,41.04,0.0,7.0,56.15,1.1,3.743,0.074,138.02,157.9750241675,157.9750241675
268,124.0,904,True,113359.0,2220.0,2.86827223875,0.90773412,229.4617791,72.6187296,Calculado,Calculado,55.39600635875,51.62,1.0,25.944,25.709,8.23,4.0,2.83,0.7,0.188,0.047,55.15,55.39600635875,63.626006358750004
269,91.0,903,True,1785.0,284.0,19.92350202875,4.08,1593.8801623,272.0,Calculado,Mapeado,76.32350202875,52.32,1.0,23.944,22.932,0.3,9.0,11.1,4.08,0.74,0.272,67.5,76.32350202875,76.62350202875
270,101.0,901,True,1271.0,1078.0,1.4552926362499998,0.91846033625,116.4234109,73.4768269,Calculado,Calculado,47.1237529725,44.75,0.0,29.235,29.072,0.0,8.0,1.5,0.93,0.1,0.062,47.18,47.1237529725,47.1237529725
271,50.0,900,True,620.0,271.0,29.004948,1.57028923875,2320.39584,125.6231391,Calculado,Calculado,62.875237238749996,32.3,1.0,12.93,11.951,3.08,33.0,13.42,1.27,0.894,0.085,46.98,62.875237238749996,65.95523723875
272,615.0,904,True,1633.0,2220.0,3.94057293875,0.90773412,315.2458351,72.6187296,Calculado,Calculado,20.42830705875,15.58,0.0,10.214,9.885,0.0,15.0,4.23,0.7,0.283,0.047,20.52,20.42830705875,20.42830705875
273,56.0,901,True,1065.0,1078.0,13.10631327125,0.91846033625,1048.5050617,73.4768269,Calculado,Calculado,44.0047736075,29.98,0.0,23.494,22.595,0.0,16.0,12.55,0.93,0.837,0.062,43.47,44.0047736075,44.0047736075
274,646.0,902,True,480.0,209.0,5.914872005,1.58,473.1897604,106.0,Calculado,Mapeado,24.274872005,16.78,2.0,6.937,6.375,2.23,32.0,6.83,1.58,0.456,0.106,25.2,24.274872005,26.504872005
275,110.0,901,True,79384.0,1078.0,2.18977416,0.91846033625,175.1819328,73.4768269,Calculado,Calculado,63.978234496249996,60.87,0.0,40.534,40.313,0.0,8.0,2.38,0.93,0.159,0.062,64.18,63.978234496249996,63.978234496249996
276,19.0,901,True,1257.0,1078.0,34.51744101875,0.91846033625,2761.3952815,73.4768269,Calculado,Calculado,103.085901355,67.65,0.0,45.898,43.838,0.0,8.0,29.98,0.93,1.998,0.062,98.57,103.085901355,103.085901355
277,625.0,901,True,1421.0,1078.0,3.57888955375,0.91846033625,286.3111643,73.4768269,Calculado,Calculado,38.54734989,34.05,1.0,32.911,32.632,0.4,20.0,3.25,0.93,0.217,0.062,38.23,38.54734989,38.94734989
278,17.0,902,True,787.0,209.0,9.09673599,1.58,727.7388792,106.0,Calculado,Mapeado,85.39673599,74.72,2.0,48.305,47.805,8.85,7.0,5.92,1.58,0.394,0.106,82.22,85.39673599,94.24673598999999
279,376.0,901,True,1435.0,1078.0,19.59185878625,0.91846033625,1567.3487029,73.4768269,Calculado,Calculado,56.2403191225,35.73,1.0,26.533,26.02,4.7,3.0,6.75,0.93,0.45,0.062,43.42,56.2403191225,60.9403191225
280,243.0,904,True,1149.0,2220.0,5.96072077,0.90773412,476.8576616,72.6187296,Calculado,Calculado,34.54845489,27.68,1.0,15.342,14.937,1.15,15.0,5.37,0.7,0.358,0.047,33.75,34.54845489,35.69845489
281,4324.0,901,True,978.0,1078.0,2.81237456875,0.91846033625,224.9899655,73.4768269,Calculado,Calculado,49.960834905,46.23,0.0,41.781,41.585,0.0,15.0,2.0,0.93,0.133,0.062,49.17,49.960834905,49.960834905
282,28.0,901,True,1348.0,1005.0,30.16639876375,1.089115005,2413.3119011,87.1292004,Calculado,Calculado,64.50551376874999,33.25,0.0,15.038,13.877,0.0,39.0,16.3,1.1,1.087,0.074,50.65,64.50551376874999,64.50551376874999
283,15.0,901,True,1470.0,1078.0,3.23317062125,0.91846033625,258.6536497,73.4768269,Calculado,Calculado,53.621630957499995,49.47,1.0,28.711,28.538,16.25,36.0,1.67,0.93,0.111,0.062,52.07,53.621630957499995,69.8716309575
284,52.0,902,True,758.0,209.0,18.045234215,1.58,1443.6187372,106.0,Calculado,Mapeado,101.34523421499999,81.72,2.0,55.591,54.507,8.85,7.0,14.68,1.58,0.978,0.106,97.98,101.34523421499999,110.19523421499999
285,20.0,901,True,1165.0,1005.0,27.4707394775,1.089115005,2197.6591582,87.1292004,Calculado,Calculado,71.5098544825,42.95,2.0,23.487,22.14,4.65,6.0,19.1,1.1,1.273,0.074,63.15,71.5098544825,76.15985448250001
286,20.0,901,True,1164.0,1005.0,13.818406723749998,1.089115005,1105.4725379,87.1292004,Calculado,Calculado,58.40752172875,43.5,2.0,22.716,22.47,4.65,5.0,2.58,1.1,0.173,0.074,47.18,58.40752172875,63.05752172875
287,17.0,901,True,1940.0,1005.0,70.6914548275,1.089115005,5655.3163862,87.1292004,Calculado,Calculado,148.0505698325,76.27,0.0,42.247,38.532,0.0,7.0,54.62,1.1,3.641,0.074,131.98,148.0505698325,148.0505698325
288,15.0,901,True,2006.0,1078.0,15.0113392,0.91846033625,1200.907136,73.4768269,Calculado,Calculado,66.90979953625,50.98,0.0,34.513,33.306,0.0,8.0,17.17,0.93,1.144,0.062,69.08,66.90979953625,66.90979953625
289,1255.0,900,True,57.0,419.0,7.982646579999999,3.92419108875,638.6117264,313.9352871,Calculado,Calculado,19.50683766875,7.6,0.0,6.862,6.366,0.0,36.0,4.47,2.97,0.298,0.198,15.03,19.50683766875,19.50683766875
290,132.0,901,True,2145.0,1078.0,40.571150345,0.91846033625,3245.6920276,73.4768269,Calculado,Calculado,84.10961068125,42.62,0.0,28.771,27.6,0.0,8.0,16.63,0.93,1.109,0.062,60.18,84.10961068125,84.10961068125
291,36.0,901,True,1393.0,1078.0,3.88062488625,0.91846033625,310.4499909,73.4768269,Calculado,Calculado,11.2290852225,6.43,0.0,3.712,3.556,0.0,65.0,1.42,0.93,0.094,0.062,8.78,11.2290852225,11.2290852225
292,48.0,902,True,1485.0,209.0,25.062558608750003,1.58,2005.0046887,106.0,Calculado,Mapeado,77.17255860875001,50.53,1.0,44.77,42.914,3.47,22.0,26.25,1.58,1.75,0.106,78.37,77.17255860875001,80.64255860875001
293,885.0,900,True,693.0,271.0,1.3182520825,1.57028923875,105.4601666,125.6231391,Calculado,Calculado,49.518541321250005,46.63,1.0,24.606,24.44,0.57,12.0,1.22,1.27,0.082,0.085,49.12,49.518541321250005,50.088541321250005
294,37.0,901,True,1258.0,1078.0,47.4519560025,0.91846033625,3796.1564802,73.4768269,Calculado,Calculado,113.59041633875,65.22,0.0,45.579,42.875,0.0,8.0,39.62,0.93,2.641,0.062,105.77,113.59041633875,113.59041633875
295,147.0,904,True,1148.0,2220.0,16.57583952,0.90773412,1326.0671616,72.6187296,Calculado,Calculado,46.913573639999996,29.43,1.0,17.266,16.368,1.15,15.0,12.77,0.7,0.851,0.047,42.9,46.913573639999996,48.063573639999994
296,56.0,901,True,1107.0,1078.0,58.04455874375,0.91846033625,4643.5646995,73.4768269,Calculado,Calculado,101.09301908,42.13,1.0,28.261,25.132,6.07,19.0,46.0,0.93,3.067,0.062,89.07,101.09301908,107.16301908
