Zona_Origen,Poblacion_Origen,Zona_Destino,Usa_Transporte_Publico,Parada_Origen,Parada_Destino,Tiempo_Acceso_Minutos,Tiempo_Salida_Minutos,Distancia_Acceso_Metros,Distancia_Salida_Metros,Fuente_Datos_Acceso,Fuente_Datos_Salida,Tiempo_Viaje_Total_Minutos,Tiempo_Trayecto_Minutos,Numero_Transbordos,Distancia_Viaje_Total_Km,Distancia_Trayecto_Km,Tiempo_Espera_Transbordo_Minutos,Frecuencia_Servicio,Tiempo_Acceso_Original,Tiempo_Salida_Original,Distancia_Acceso_Original_Km,Distancia_Salida_Original_Km,Tiempo_Viaje_Original_Minutos,Tiempo_Total_Puerta_a_Puerta_Minutos,Verificacion_Tiempo_Total
143,165.0,718,True,1802,2064,2.671775835,2.5,213.7420668,166.0,Calculado,Mapeado,64.541775835,59.37,1.0,27.316,27.04,0.07,16.0,1.65,2.5,0.111,0.166,63.52,64.541775835,64.61177583499999
144,9378.0,718,True,57,2064,3.17373022,2.5,253.8984176,166.0,Calculado,Mapeado,17.99373022,12.32,0.0,8.335,8.11,0.0,31.0,0.88,2.5,0.059,0.166,15.7,17.99373022,17.99373022
145,78.0,718,True,1268,284,23.5408681925,2.53,1883.2694554,169.0,Calculado,Mapeado,101.4008681925,75.33,2.0,53.358,52.097,2.7,8.0,16.38,2.53,1.092,0.169,94.25,101.4008681925,104.1008681925
146,91.0,718,True,1723,284,52.81648708,2.53,4225.3189664,169.0,Calculado,Mapeado,145.51648708000002,90.17,2.0,65.439,62.021,2.7,13.0,48.73,2.53,3.249,0.169,141.43,145.51648708000002,148.21648708
147,13.0,718,True,1939,284,48.3385519775,2.53,3867.0841582,169.0,Calculado,Mapeado,197.91855197750002,147.05,2.0,55.948,53.99,14.98,6.0,26.83,2.53,1.789,0.169,176.42,197.91855197750002,212.8985519775
148,722.0,718,True,2161,278,4.14315231625,2.5,331.4521853,166.0,Calculado,Mapeado,87.12315231625,80.48,2.0,21.928,21.586,32.53,21.0,2.63,2.5,0.176,0.166,85.62,87.12315231625,119.65315231625
149,26.0,718,True,1185,278,40.81191494875,2.5,3264.9531959,166.0,Calculado,Mapeado,115.69191494875,72.38,1.0,36.27,34.528,0.7,5.0,23.63,2.5,1.576,0.166,98.52,115.69191494875,116.39191494875
150,93.0,718,True,1059,278,21.047212135,1.32,1683.7769708,88.0,Calculado,Mapeado,107.68721213499998,85.32,2.0,54.422,53.0,15.87,8.0,20.0,1.32,1.333,0.088,106.63,107.68721213499998,123.55721213499999
151,115.0,718,True,832,284,7.4525528925,2.53,596.2042314,169.0,Calculado,Mapeado,19.2525528925,9.27,0.0,5.527,5.126,0.0,36.0,3.48,2.53,0.232,0.169,15.28,19.2525528925,19.2525528925
152,138.0,718,True,1392,278,6.464095777500001,1.32,517.1276622,88.0,Calculado,Mapeado,52.1840957775,44.4,1.0,23.072,22.658,2.27,34.0,4.9,1.32,0.326,0.088,50.62,52.1840957775,54.4540957775
153,20.0,718,True,1537,278,21.35596018375,1.32,1708.4768147,88.0,Calculado,Mapeado,74.19596018375,51.52,2.0,27.987,26.718,7.37,36.0,17.72,1.32,1.181,0.088,70.55,74.19596018375,81.56596018375001
154,6578.0,718,True,1485,278,5.22370247625,1.32,417.8961981,88.0,Calculado,Mapeado,73.27370247625,66.73,1.0,46.964,46.514,3.42,21.0,5.42,1.32,0.361,0.088,73.47,73.27370247625,76.69370247625
155,1589.0,718,True,1647,2064,3.451545445,2.5,276.1236356,166.0,Calculado,Mapeado,58.451545445,52.5,1.0,22.383,22.061,0.07,19.0,2.33,2.5,0.156,0.166,57.33,58.451545445,58.521545445
156,418.0,718,True,473,2064,1.7098828950000002,2.5,136.7906316,166.0,Calculado,Mapeado,23.189882895,18.98,0.0,12.457,12.209,0.0,13.0,1.23,2.5,0.082,0.166,22.72,23.189882895,23.189882895
157,988.0,718,True,1809,2064,6.31785039875,2.5,505.4280319,166.0,Calculado,Mapeado,20.58785039875,11.77,0.0,8.098,7.762,0.0,13.0,2.53,2.5,0.169,0.166,16.8,20.58785039875,20.58785039875
158,441.0,718,True,978,284,33.59047823625,2.53,2687.2382589,169.0,Calculado,Mapeado,104.59047823625,68.47,1.0,57.751,55.178,5.55,44.0,36.07,2.53,2.405,0.169,107.07,104.59047823625,110.14047823624999
159,89.0,718,True,1765,2064,1.66877621,2.5,133.5020968,166.0,Calculado,Mapeado,68.63877621,64.47,1.0,27.986,27.699,12.63,4.0,1.8,2.5,0.121,0.166,68.77,68.63877621,81.26877621
160,311.0,718,True,1627,284,4.724303485,2.5,377.9442788,166.0,Calculado,Mapeado,84.574303485,77.35,1.0,28.755,28.301,24.53,14.0,4.32,2.5,0.288,0.166,84.17,84.574303485,109.104303485
161,37.0,718,True,1327,278,2.01042800125,1.32,160.8342401,88.0,Calculado,Mapeado,91.93042800125,88.6,3.0,40.933,40.743,24.83,8.0,1.53,1.32,0.102,0.088,91.45,91.93042800125,116.76042800124999
162,15615.0,718,True,1446,278,3.0965848075,1.32,247.7267846,88.0,Calculado,Mapeado,60.4165848075,56.0,1.0,49.494,49.169,0.02,32.0,3.55,1.32,0.237,0.088,60.87,60.4165848075,60.436584807500005
163,33.0,718,True,1395,278,17.18499881625,1.32,1374.7999053,88.0,Calculado,Mapeado,57.48499881625,38.98,1.0,20.78,19.855,2.27,35.0,12.55,1.32,0.837,0.088,52.85,57.48499881625,59.75499881625
164,64.0,718,True,331603,278,20.43127811875,1.32,1634.5022495,88.0,Calculado,Mapeado,71.30127811874999,49.55,1.0,26.019,25.474,6.88,30.0,6.85,1.32,0.456,0.088,57.72,71.30127811874999,78.18127811874999
165,324.0,718,True,320,284,49.26151353,2.53,3940.9210824,169.0,Calculado,Mapeado,55.22151353,3.43,0.0,4.84,1.914,0.0,154.0,41.37,2.53,2.758,0.169,47.33,55.22151353,55.22151353
166,2512.0,718,True,1690,284,1.84648708125,2.53,147.7189665,169.0,Calculado,Mapeado,67.05648708125,62.68,2.0,44.631,44.344,2.7,60.0,1.77,2.53,0.118,0.169,66.98,67.05648708125,69.75648708125
167,905.0,718,True,1491,284,1.19569509125,1.32,95.6556073,88.0,Calculado,Mapeado,92.58569509124999,90.07,1.0,62.866,62.728,6.13,31.0,0.75,1.32,0.05,0.088,92.13,92.58569509124999,98.71569509124998
168,73.0,718,True,1186,278,42.47000563625,2.5,3397.6004509,166.0,Calculado,Mapeado,115.19000563624999,70.22,1.0,35.516,33.731,0.7,5.0,24.28,2.5,1.618,0.166,97.0,115.19000563624999,115.89000563625
169,21.0,718,True,1328,278,5.3891337,1.32,431.130696,88.0,Calculado,Mapeado,65.0791337,58.37,1.0,33.88,33.409,6.88,24.0,5.73,1.32,0.383,0.088,65.42,65.0791337,71.9591337
170,956.0,718,True,39,2064,3.00713165875,2.5,240.5705327,166.0,Calculado,Mapeado,19.28713165875,13.78,0.0,8.851,8.475,0.0,31.0,3.15,2.5,0.21,0.166,19.43,19.28713165875,19.28713165875
171,76.0,718,True,1391,278,2.009053675,1.32,160.724294,88.0,Calculado,Mapeado,49.059053674999994,45.73,1.0,23.547,23.309,2.27,34.0,2.25,1.32,0.15,0.088,49.3,49.059053674999994,51.329053675
172,74.0,718,True,1072,284,32.71463937,2.53,2617.1711496,169.0,Calculado,Mapeado,80.57463937,45.33,2.0,32.998,31.619,2.7,19.0,18.15,2.53,1.21,0.169,66.02,80.57463937,83.27463937
173,244.0,718,True,326934,278,8.23088518875,1.32,658.4708151,88.0,Calculado,Mapeado,62.10088518875,52.55,2.0,41.908,41.261,5.32,45.0,8.38,1.32,0.558,0.088,62.25,62.10088518875,67.42088518874999
174,66.0,718,True,1059,278,55.90345654375,1.32,4472.2765235,88.0,Calculado,Mapeado,142.54345654374998,85.32,2.0,56.833,53.0,15.87,9.0,56.17,1.32,3.744,0.088,142.8,142.54345654374998,158.41345654375
175,25.0,718,True,1107,284,8.79544210625,2.53,703.6353685,169.0,Calculado,Mapeado,74.57544210625,63.25,2.0,43.265,42.511,4.57,35.0,8.78,2.53,0.586,0.169,74.57,74.57544210625,79.14544210624999
176,183.0,718,True,373,284,14.003841327500002,2.53,1120.3073062,169.0,Calculado,Mapeado,27.363841327500005,10.83,1.0,5.645,4.901,1.95,44.0,8.63,2.53,0.575,0.169,22.0,27.363841327500005,29.313841327500004
177,4142.0,718,True,623,284,2.00965921,2.53,160.7727368,169.0,Calculado,Mapeado,25.51965921,20.98,0.0,13.35,13.087,0.0,31.0,1.42,2.53,0.095,0.169,24.93,25.51965921,25.51965921
178,20.0,718,True,1554,278,33.52774266875,1.32,2682.2194135,88.0,Calculado,Mapeado,166.24774266875,131.4,3.0,56.924,54.665,28.17,4.0,32.57,1.32,2.172,0.088,165.28,166.24774266875,194.41774266875
179,268.0,718,True,2131,278,4.99730637875,2.5,399.7845103,166.0,Calculado,Mapeado,81.77730637875,74.28,2.0,27.522,27.081,22.27,25.0,4.12,2.5,0.275,0.166,80.9,81.77730637875,104.04730637875
180,135.0,718,True,1002,284,41.87710967,2.53,3350.1687736,169.0,Calculado,Mapeado,91.12710967000001,46.72,1.0,40.554,37.74,5.55,41.0,39.7,2.53,2.646,0.169,88.95,91.12710967000001,96.67710967000001
181,798.0,718,True,462,278,2.31731555125,2.5,185.3852441,166.0,Calculado,Mapeado,53.98731555125,49.17,1.0,22.608,22.292,12.77,20.0,2.23,2.5,0.149,0.166,53.9,53.98731555125,66.75731555125
182,467.0,718,True,1530,278,1.1986116175,1.32,95.8889294,88.0,Calculado,Mapeado,57.4686116175,54.95,1.0,29.78,29.62,6.88,26.0,1.08,1.32,0.072,0.088,57.35,57.4686116175,64.3486116175
183,37.0,718,True,220863,284,22.09181038625,2.53,1767.3448309,169.0,Calculado,Mapeado,113.40181038625,88.78,1.0,72.91,71.67,5.55,23.0,16.08,2.53,1.072,0.169,107.4,113.40181038625,118.95181038625
184,32.0,718,True,1425,278,22.41792157,1.32,1793.4337256,88.0,Calculado,Mapeado,84.30792156999999,60.57,2.0,45.993,44.64,4.62,26.0,18.97,1.32,1.265,0.088,80.85,84.30792156999999,88.92792157
185,33.0,718,True,1484,278,19.31415830375,1.32,1545.1326643,88.0,Calculado,Mapeado,89.70415830374998,69.07,1.0,48.508,47.102,3.42,22.0,19.78,1.32,1.319,0.088,90.17,89.70415830374998,93.12415830374998
186,27.0,718,True,1511,278,25.65431426125,1.32,2052.3451409,88.0,Calculado,Mapeado,93.87431426124999,66.9,1.0,57.172,55.903,0.02,24.0,17.72,1.32,1.181,0.088,85.93,93.87431426124999,93.89431426124999
187,12756.0,718,True,1065,284,3.45027370125,2.53,276.0218961,169.0,Calculado,Mapeado,63.95027370125,57.97,2.0,40.339,39.974,4.57,61.0,2.93,2.53,0.196,0.169,63.43,63.95027370125,68.52027370125
188,25.0,718,True,1262,284,5.876431462499999,2.53,470.114517,169.0,Calculado,Mapeado,93.5264314625,85.12,2.0,58.346,57.77,2.7,13.0,6.1,2.53,0.407,0.169,93.75,93.5264314625,96.2264314625
189,953.0,718,True,1139,2064,4.40607531625,2.5,352.4860253,166.0,Calculado,Mapeado,79.73607531625,72.83,1.0,35.784,35.381,9.0,12.0,3.55,2.5,0.237,0.166,78.88,79.73607531625,88.73607531625
190,387.0,718,True,2171,2064,21.8708788525,2.5,1749.6703082,166.0,Calculado,Mapeado,101.8708788525,77.5,1.0,41.347,39.869,0.02,16.0,19.67,2.5,1.311,0.166,99.67,101.8708788525,101.8908788525
191,230.0,718,True,1142,2064,2.26494488875,2.5,181.1955911,166.0,Calculado,Mapeado,71.48494488875,66.72,1.0,33.934,33.607,9.0,12.0,2.42,2.5,0.161,0.166,71.63,71.48494488875,80.48494488875
192,27.0,718,True,21786,278,41.72898679,1.32,3338.3189432,88.0,Calculado,Mapeado,91.07898678999999,48.03,2.0,37.95,36.534,5.32,44.0,19.92,1.32,1.328,0.088,69.27,91.07898678999999,96.39898678999998
193,22.0,718,True,2182,278,42.45288533375,4.08,3396.2308267,272.0,Calculado,Mapeado,158.83288533375,112.3,2.0,45.814,44.515,47.38,2.0,15.4,4.08,1.027,0.272,131.78,158.83288533375,206.21288533375
194,23.0,718,True,733,278,37.8177963525,4.08,3025.4237082,272.0,Calculado,Mapeado,123.7677963525,81.87,1.0,40.96,38.74,12.52,7.0,29.22,4.08,1.948,0.272,115.17,123.7677963525,136.2877963525
195,50.0,718,True,1071,284,20.34778080875,2.53,1627.8224647,169.0,Calculado,Mapeado,71.22778080875,48.35,2.0,33.705,32.589,4.57,43.0,14.22,2.53,0.948,0.169,65.1,71.22778080875,75.79778080874999
196,1819.0,718,True,642,283,0.9359457475,4.08,74.8756598,272.0,Calculado,Mapeado,31.2859457475,26.27,0.0,20.283,19.954,0.0,14.0,0.85,4.08,0.057,0.272,31.2,31.2859457475,31.2859457475
197,53.0,718,True,114254,284,8.82486123125,2.5,705.9888985,166.0,Calculado,Mapeado,95.40486123125,84.08,1.0,35.158,34.543,24.53,18.0,6.73,2.5,0.448,0.166,93.32,95.40486123125,119.93486123125
198,140.0,718,True,179,284,11.31561804125,2.53,905.2494433,169.0,Calculado,Mapeado,76.37561804125001,62.53,2.0,21.321,20.507,6.57,26.0,9.68,2.53,0.646,0.169,74.75,76.37561804125001,82.94561804125001
199,23.0,718,True,178,284,38.87941376625,2.53,3110.3531013,169.0,Calculado,Mapeado,104.75941376625,63.35,2.0,22.659,20.837,6.57,30.0,24.78,2.53,1.653,0.169,90.67,104.75941376625,111.32941376625001
200,10.0,718,True,789,278,13.29774508125,4.08,1063.8196065,272.0,Calculado,Mapeado,112.05774508125,94.68,1.0,49.918,48.709,12.52,7.0,14.07,4.08,0.937,0.272,112.83,112.05774508125,124.57774508125
201,129.0,718,True,681,283,0.7162177075,4.08,57.2974166,272.0,Calculado,Mapeado,57.846217707499996,53.05,1.0,28.331,27.977,10.62,32.0,1.23,4.08,0.083,0.272,58.37,57.846217707499996,68.4662177075
202,465.0,718,True,1328,278,1.16629125375,1.32,93.3033003,88.0,Calculado,Mapeado,60.85629125375,58.37,1.0,33.579,33.409,6.88,24.0,1.23,1.32,0.083,0.088,60.92,60.85629125375,67.73629125375
203,41.0,718,True,1935,278,7.10084609,1.32,568.0676872,88.0,Calculado,Mapeado,74.42084609,66.0,1.0,38.235,37.858,6.88,24.0,4.32,1.32,0.288,0.088,71.63,74.42084609,81.30084609
204,183.0,718,True,1394,278,7.2359334,1.32,578.874672,88.0,Calculado,Mapeado,49.4559334,40.9,1.0,21.426,20.785,2.27,34.0,8.3,1.32,0.553,0.088,50.52,49.4559334,51.7259334
205,107.0,718,True,1554,278,5.08054823375,1.32,406.4438587,88.0,Calculado,Mapeado,137.80054823375,131.4,3.0,54.963,54.665,28.17,4.0,3.15,1.32,0.21,0.088,135.87,137.80054823375,165.97054823374998
206,30.0,718,True,1071,284,40.11864376375,2.53,3209.4915011,169.0,Calculado,Mapeado,90.99864376375001,48.35,2.0,34.789,32.589,4.57,43.0,30.47,2.53,2.031,0.169,81.35,90.99864376375001,95.56864376375
207,18.0,718,True,1253,284,80.73535735,2.53,6458.828588,169.0,Calculado,Mapeado,183.39535735,100.13,2.0,72.703,68.101,2.7,10.0,66.5,2.53,4.433,0.169,169.17,183.39535735,186.09535735
208,29.0,718,True,2192,278,6.9716527825,1.32,557.7322226,88.0,Calculado,Mapeado,75.5416527825,67.25,2.0,36.76,36.531,9.35,15.0,2.12,1.32,0.141,0.088,70.68,75.5416527825,84.89165278249999
209,11.0,718,True,1658,278,39.3197359725,1.32,3145.5788778,88.0,Calculado,Mapeado,100.21973597249999,59.58,2.0,33.195,31.557,9.35,15.0,23.25,1.32,1.55,0.088,84.15,100.21973597249999,109.56973597249998
210,1752.0,718,True,1391,278,4.44348512875,1.32,355.4788103,88.0,Calculado,Mapeado,51.493485128749995,45.73,1.0,23.641,23.309,2.27,34.0,3.67,1.32,0.244,0.088,50.72,51.493485128749995,53.76348512875
211,92.0,718,True,33541,278,40.26613425,1.32,3221.29074,88.0,Calculado,Mapeado,111.36613424999999,69.78,1.0,42.327,40.055,6.88,25.0,32.75,1.32,2.183,0.088,103.85,111.36613424999999,118.24613424999998
212,116.0,718,True,929,283,8.35434202375,4.08,668.3473619,272.0,Calculado,Mapeado,67.48434202375,55.05,1.0,24.584,24.018,19.87,17.0,4.42,4.08,0.294,0.272,63.55,67.48434202375,87.35434202375001
213,798.0,718,True,894,284,7.99489916875,4.08,639.5919335,272.0,Calculado,Mapeado,23.75489916875,11.68,0.0,9.478,8.853,0.0,14.0,5.3,4.08,0.353,0.272,21.07,23.75489916875,23.75489916875
214,26.0,718,True,1299,278,2.936338025,1.32,234.907042,88.0,Calculado,Mapeado,97.50633802499999,93.25,3.0,49.882,49.642,19.6,5.0,2.27,1.32,0.151,0.088,96.83,97.50633802499999,117.10633802499999
215,338.0,718,True,1046,278,1.97698582625,1.32,158.1588661,88.0,Calculado,Mapeado,115.94698582625,112.65,2.0,70.79,70.606,15.87,14.0,1.43,1.32,0.096,0.088,115.4,115.94698582625,131.81698582625
216,972.0,718,True,2106,284,95.3679366425,2.5,7629.4349314,166.0,Calculado,Mapeado,180.5979366425,82.73,1.0,34.755,33.089,24.53,16.0,22.5,2.5,1.5,0.166,107.73,180.5979366425,205.1279366425
217,31.0,718,True,993,284,19.86610739375,2.53,1589.2885915,169.0,Calculado,Mapeado,107.37610739375,84.98,1.0,69.331,68.05,5.55,19.0,16.68,2.53,1.112,0.169,104.2,107.37610739375,112.92610739375
218,769.0,718,True,57,2064,3.76840254875,2.5,301.4722039,166.0,Calculado,Mapeado,18.58840254875,12.32,0.0,8.418,8.11,0.0,31.0,2.12,2.5,0.142,0.166,16.93,18.58840254875,18.58840254875
219,38.0,718,True,1536,278,18.098883325,1.32,1447.910666,88.0,Calculado,Mapeado,66.68888332499999,47.27,1.0,24.762,24.029,2.27,37.0,9.68,1.32,0.645,0.088,58.27,66.68888332499999,68.95888332499999
220,2874.0,718,True,1376,284,2.97634227125,2.53,238.1073817,169.0,Calculado,Mapeado,40.486342271249995,34.98,1.0,35.549,35.197,1.05,53.0,2.75,2.53,0.183,0.169,40.27,40.486342271249995,41.53634227124999
221,101.0,718,True,1432,284,1.19522312625,2.53,95.6178501,169.0,Calculado,Mapeado,56.14522312625,52.42,1.0,39.442,39.177,1.05,3.0,1.43,2.53,0.096,0.169,56.38,56.14522312625,57.19522312625
222,143.0,718,True,1394,278,8.94999037125,1.32,715.9992297,88.0,Calculado,Mapeado,51.16999037125,40.9,1.0,21.341,20.785,2.27,34.0,7.02,1.32,0.468,0.088,49.23,51.16999037125,53.439990371250005
223,61.0,718,True,1066,284,15.9962692125,2.53,1279.701537,169.0,Calculado,Mapeado,74.8062692125,56.28,2.0,40.573,39.363,4.57,61.0,15.63,2.53,1.042,0.169,74.45,74.8062692125,79.3762692125
224,78.0,718,True,754,283,15.48495659375,4.08,1238.7965275,272.0,Calculado,Mapeado,52.34495659375,32.78,1.0,14.369,13.707,3.65,22.0,5.85,4.08,0.39,0.272,42.72,52.34495659375,55.99495659375
225,206.0,718,True,1062,278,5.0359956675,1.32,402.8796534,88.0,Calculado,Mapeado,84.2859956675,77.93,2.0,48.761,48.31,15.87,10.0,5.45,1.32,0.363,0.088,84.7,84.2859956675,100.15599566750001
226,945.0,718,True,177,284,15.229274792499998,2.53,1218.3419834,169.0,Calculado,Mapeado,82.7292747925,64.97,2.0,21.902,21.477,6.57,30.0,3.83,2.53,0.256,0.169,71.33,82.7292747925,89.2992747925
227,5717.0,718,True,164,284,8.654421723750001,2.53,692.3537379,169.0,Calculado,Mapeado,42.86442172375,31.68,1.0,14.458,13.732,0.48,45.0,8.37,2.53,0.558,0.169,42.58,42.86442172375,43.344421723749996
228,21062.0,718,True,173,284,1.7991393875,2.53,143.931151,169.0,Calculado,Mapeado,42.4091393875,38.08,1.0,17.69,17.456,0.48,60.0,0.98,2.53,0.066,0.169,41.6,42.4091393875,42.889139387499995
229,43.0,718,True,2181,284,21.49026895375,2.53,1719.2215163,169.0,Calculado,Mapeado,111.17026895375001,87.15,1.0,70.993,69.774,5.55,23.0,15.77,2.53,1.051,0.169,105.45,111.17026895375001,116.72026895375001
230,49.0,718,True,1742,284,0.8313167512499999,4.08,66.5053401,272.0,Calculado,Mapeado,59.59131675125,54.68,1.0,24.51,24.159,0.3,9.0,1.18,4.08,0.079,0.272,59.95,59.59131675125,59.891316751249995
231,445.0,718,True,60417,283,1.9791002,4.08,158.328016,272.0,Calculado,Mapeado,51.389100199999994,45.33,1.0,17.716,17.332,8.6,15.0,1.68,4.08,0.112,0.272,51.1,51.389100199999994,59.989100199999996
232,340.0,718,True,556,283,4.550065765,4.08,364.0052612,272.0,Calculado,Mapeado,48.100065765,39.47,1.0,16.99,16.48,3.65,45.0,3.58,4.08,0.238,0.272,47.13,48.100065765,51.750065764999995
233,76.0,718,True,598,284,14.87300048875,2.53,1189.8400391,169.0,Calculado,Mapeado,44.003000488750004,26.6,0.0,16.377,15.198,0.0,44.0,15.17,2.53,1.011,0.169,44.3,44.003000488750004,44.003000488750004
234,878.0,718,True,696,284,4.3541858,2.53,348.334864,169.0,Calculado,Mapeado,64.3141858,57.43,0.0,26.825,26.58,0.0,14.0,1.15,2.53,0.076,0.169,61.12,64.3141858,64.3141858
235,14.0,718,True,758,278,60.49891498875,4.08,4839.9131991,272.0,Calculado,Mapeado,167.79891498875,103.22,1.0,59.217,56.608,12.52,7.0,35.07,4.08,2.338,0.272,142.37,167.79891498875,180.31891498875
236,14.0,718,True,772,278,96.88568806375,4.08,7750.8550451,272.0,Calculado,Mapeado,210.71568806375,109.75,1.0,69.909,63.876,12.52,7.0,86.43,4.08,5.762,0.272,200.27,210.71568806375,223.23568806375002
237,2186.0,718,True,7,2064,3.384494645,2.5,270.7595716,166.0,Calculado,Mapeado,24.914494645,19.03,0.0,10.43,10.117,0.0,15.0,2.2,2.5,0.147,0.166,23.73,24.914494645,24.914494645
238,305.0,718,True,559,283,2.13322408125,4.08,170.6579265,272.0,Calculado,Mapeado,39.583224081249995,33.37,1.0,14.619,14.226,3.65,27.0,1.82,4.08,0.121,0.272,39.27,39.583224081249995,43.23322408124999
239,16.0,718,True,610,284,11.847963685,2.53,947.8370948,169.0,Calculado,Mapeado,40.977963685000006,26.6,0.0,15.823,15.198,0.0,38.0,6.85,2.53,0.456,0.169,35.98,40.977963685000006,40.977963685000006
240,317.0,718,True,2305,278,0.75251485875,4.08,60.2011887,272.0,Calculado,Mapeado,115.13251485875,110.3,2.0,43.34,43.005,47.38,2.0,0.95,4.08,0.063,0.272,115.33,115.13251485875,162.51251485875
241,28.0,718,True,588,284,34.7862154475,2.53,2782.8972358,169.0,Calculado,Mapeado,49.5962154475,12.28,0.0,9.372,8.406,0.0,52.0,11.97,2.53,0.798,0.169,26.78,49.5962154475,49.5962154475
242,255.0,718,True,886,283,3.58456956625,4.08,286.7655653,272.0,Calculado,Mapeado,25.264569566250003,17.6,0.0,13.765,13.348,0.0,14.0,2.18,4.08,0.145,0.272,23.87,25.264569566250003,25.264569566250003
243,55.0,718,True,750,278,11.27452581875,4.08,901.9620655,272.0,Calculado,Mapeado,116.47452581875,101.12,1.0,55.3,54.272,12.52,7.0,11.33,4.08,0.756,0.272,116.53,116.47452581875,128.99452581875
244,43.0,718,True,726,278,51.0823898325,4.08,4086.5911866,272.0,Calculado,Mapeado,161.1823898325,106.02,2.0,43.657,40.946,31.5,5.0,36.58,4.08,2.439,0.272,146.68,161.1823898325,192.6823898325
245,2905.0,718,True,7,2064,5.40562294125,2.5,432.4498353,166.0,Calculado,Mapeado,26.935622941250003,19.03,0.0,10.521,10.117,0.0,15.0,3.55,2.5,0.237,0.166,25.08,26.935622941250003,26.935622941250003
246,76.0,718,True,2256,278,34.98947022625,1.32,2799.1576181,88.0,Calculado,Mapeado,97.17947022624999,60.87,1.0,35.739,34.734,6.88,24.0,13.75,1.32,0.916,0.088,75.93,97.17947022624999,104.05947022624999
247,1025.0,718,True,180,284,2.7707400975,2.53,221.6592078,169.0,Calculado,Mapeado,66.4507400975,61.15,2.0,20.303,19.952,6.57,30.0,2.75,2.53,0.183,0.169,66.43,66.4507400975,73.02074009750001
248,3543.0,718,True,1648,2064,3.7462030825,2.5,299.6962466,166.0,Calculado,Mapeado,53.3162030825,47.07,1.0,20.48,20.161,0.07,19.0,2.3,2.5,0.153,0.166,51.87,53.3162030825,53.3862030825
249,935.0,718,True,37,2064,6.2143742062500005,2.5,497.1499365,166.0,Calculado,Mapeado,24.99437420625,16.28,0.0,9.811,9.31,0.0,18.0,5.02,2.5,0.335,0.166,23.8,24.99437420625,24.99437420625
250,119.0,718,True,1109,284,1.1631296575,2.53,93.0503726,169.0,Calculado,Mapeado,65.7131296575,62.02,2.0,41.765,41.525,4.57,34.0,1.07,2.53,0.071,0.169,65.62,65.7131296575,70.28312965750001
251,223.0,718,True,770,278,1.9381820225,4.08,155.0545618,272.0,Calculado,Mapeado,118.1681820225,112.15,1.0,66.775,66.399,12.52,7.0,1.57,4.08,0.105,0.272,117.8,118.1681820225,130.6881820225
252,66.0,718,True,780,278,81.61797723,4.08,6529.4381784,272.0,Calculado,Mapeado,187.77797723,102.08,1.0,60.141,55.352,12.52,7.0,67.75,4.08,4.517,0.272,173.92,187.77797723,200.29797723000001
253,17.0,718,True,1250,284,1.6885911475,2.53,135.0872918,169.0,Calculado,Mapeado,106.9685911475,102.75,2.0,70.047,69.788,2.7,10.0,1.35,2.53,0.09,0.169,106.63,106.9685911475,109.66859114750001
254,35.0,718,True,1536,278,11.2300444925,1.32,898.4035594,88.0,Calculado,Mapeado,59.8200444925,47.27,1.0,24.348,24.029,2.27,33.0,3.47,1.32,0.231,0.088,52.05,59.8200444925,62.090044492500006
255,162.0,718,True,1148,2064,1.164973315,2.5,93.1978652,166.0,Calculado,Mapeado,52.684973315,49.02,1.0,27.082,26.852,5.47,12.0,0.95,2.5,0.064,0.166,52.47,52.684973315,58.154973315
256,210.0,718,True,366,284,35.3605262675,2.53,2828.8421014,169.0,Calculado,Mapeado,56.0405262675,18.15,1.0,8.574,7.181,1.28,44.0,18.37,2.53,1.225,0.169,39.05,56.0405262675,57.3205262675
257,42.0,718,True,750,278,18.00254150875,4.08,1440.2033207,272.0,Calculado,Mapeado,123.20254150875,101.12,1.0,55.86,54.272,12.52,7.0,19.73,4.08,1.316,0.272,124.93,123.20254150875,135.72254150875
258,21.0,718,True,621,284,26.7348290125,2.53,2138.786321,169.0,Calculado,Mapeado,51.8348290125,22.57,0.0,15.158,13.682,0.0,39.0,19.6,2.53,1.307,0.169,44.7,51.8348290125,51.8348290125
259,1978.0,718,True,580,284,2.27586751375,2.53,182.0694011,169.0,Calculado,Mapeado,37.37586751375,32.57,0.0,17.561,17.273,0.0,38.0,1.8,2.53,0.12,0.169,36.9,37.37586751375,37.37586751375
260,43.0,718,True,662,284,30.598410175,2.53,2447.872814,169.0,Calculado,Mapeado,90.558410175,57.43,0.0,28.755,26.58,0.0,16.0,30.1,2.53,2.007,0.169,90.07,90.558410175,90.558410175
261,95.0,718,True,697,284,8.937578621250001,2.53,715.0062897,169.0,Calculado,Mapeado,66.98757862125001,55.52,0.0,26.467,25.851,0.0,14.0,6.7,2.53,0.447,0.169,64.75,66.98757862125001,66.98757862125001
