Zona_Origen,Poblacion_Origen,Zona_Destino,Usa_Transporte_Publico,Parada_Origen,Parada_Destino,Tiempo_Acceso_Minutos,Tiempo_Salida_Minutos,Distancia_Acceso_Metros,Distancia_Salida_Metros,Fuente_Datos_Acceso,Fuente_Datos_Salida,Tiempo_Viaje_Total_Minutos,Tiempo_Trayecto_Minutos,Numero_Transbordos,Distancia_Viaje_Total_Km,Distancia_Trayecto_Km,Tiempo_Espera_Transbordo_Minutos,Frecuencia_Servicio,Tiempo_Acceso_Original,Tiempo_Salida_Original,Distancia_Acceso_Original_Km,Distancia_Salida_Original_Km,Tiempo_Viaje_Original_Minutos,Tiempo_Total_Puerta_a_Puerta_Minutos,Verificacion_Tiempo_Total
226,945.0,563,False,,,298.03687113,0.17,23842.9496904,11.0,Calculado,Mapeado,298.20687113,0.0,0.0,0.433,0.0,0.0,0.0,6.32,0.17,0.422,0.011,6.48,298.20687113,298.20687113
227,5717.0,578,False,,,232.36752444375003,3.95,18589.4019555,263.0,Calculado,Mapeado,236.31752444375002,0.0,0.0,0.821,0.0,0.0,0.0,8.37,3.95,0.558,0.263,12.32,236.31752444375002,236.31752444375002
228,21062.0,511,True,1991.0,1993.0,5.70738783125,0.91754787125,456.5910265,73.4038297,Calculado,Calculado,7.3049357025,0.68,0.0,0.684,0.374,0.0,157.0,4.03,0.62,0.269,0.041,5.33,7.3049357025,7.3049357025
229,43.0,590,False,,,706.54248353375,0.4,56523.3986827,27.0,Calculado,Mapeado,706.94248353375,0.0,0.0,1.027,0.0,0.0,0.0,15.0,0.4,1.0,0.027,15.4,706.94248353375,706.94248353375
230,49.0,654,True,1733.0,1739.0,38.94076245125,1.96280797625,3115.2609961,157.0246381,Calculado,Calculado,46.5835704275,5.68,0.0,3.29,2.654,0.0,6.0,7.63,1.9,0.509,0.127,15.22,46.5835704275,46.5835704275
231,445.0,667,False,,,190.72801249875,2.52,15258.2409999,168.0,Calculado,Mapeado,193.24801249875,0.0,0.0,0.28,0.0,0.0,0.0,1.68,2.52,0.112,0.168,4.2,193.24801249875,193.24801249875
232,340.0,598,True,547.0,548.0,4.46242335875,1.11673828875,356.9938687,89.3390631,Calculado,Calculado,9.949161647499999,4.37,0.0,4.18,3.884,0.0,46.0,3.58,0.85,0.238,0.057,8.8,9.949161647499999,9.949161647499999
233,76.0,673,True,598.0,599.0,14.87300048875,1.7297775525,1189.8400391,138.3822042,Calculado,Calculado,17.45277804125,0.85,0.0,1.44,0.594,0.0,92.0,11.18,1.5,0.746,0.1,13.53,17.45277804125,17.45277804125
234,878.0,696,False,,,4.3541858,2.6,348.334864,173.0,Calculado,Mapeado,6.954185799999999,0.0,0.0,0.249,0.0,0.0,0.0,1.15,2.6,0.076,0.173,3.75,6.954185799999999,6.954185799999999
235,14.0,641,True,758.0,750.0,60.49891498875,2.82428233625,4839.9131991,225.9425869,Calculado,Calculado,65.423197325,2.1,0.0,4.895,2.335,0.0,7.0,35.07,3.33,2.338,0.222,40.5,65.423197325,65.423197325
236,14.0,671,True,768.0,770.0,96.70979948,1.275004375,7736.7839584,102.00035,Calculado,Calculado,100.654803855,2.67,0.0,8.184,2.387,0.0,7.0,86.43,0.53,5.762,0.035,89.63,100.654803855,100.654803855
237,2186.0,515,True,25.0,26.0,3.42032822375,0.28810997125,273.6262579,23.0487977,Calculado,Calculado,5.728438195,2.02,0.0,0.929,0.755,0.0,42.0,2.2,0.42,0.147,0.027,4.63,5.728438195,5.728438195
238,305.0,709,False,,,48.08356137125,0.47,3846.6849097,31.0,Calculado,Mapeado,48.55356137125,0.0,0.0,0.112,0.0,0.0,0.0,1.22,0.47,0.081,0.031,1.68,48.55356137125,48.55356137125
239,16.0,673,True,598.0,599.0,14.3690332275,1.7297775525,1149.5226582,138.3822042,Calculado,Calculado,16.94881078,0.85,0.0,1.223,0.594,0.0,92.0,7.93,1.5,0.529,0.1,10.28,16.94881078,16.94881078
240,317.0,699,False,,,187.35405697375,4.1,14988.3245579,273.0,Calculado,Mapeado,191.45405697375,0.0,0.0,0.331,0.0,0.0,0.0,0.87,4.1,0.058,0.273,4.97,191.45405697375,191.45405697375
241,28.0,609,True,366.0,369.0,20.20100474625,1.2958927075,1616.0803797,103.6714166,Calculado,Calculado,23.04689745375,1.55,0.0,1.323,0.614,0.0,102.0,9.43,1.2,0.629,0.08,12.18,23.04689745375,23.04689745375
242,255.0,706,True,886.0,888.0,3.58456956625,1.11165956,286.7655653,88.9327648,Calculado,Calculado,6.296229126249999,1.6,0.0,1.826,1.618,0.0,45.0,2.18,0.95,0.145,0.063,4.73,6.296229126249999,6.296229126249999
243,55.0,641,False,,,342.7267475275,3.33,27418.1398022,222.0,Calculado,Mapeado,346.05674752749997,0.0,0.0,0.978,0.0,0.0,0.0,11.33,3.33,0.756,0.222,14.67,346.05674752749997,346.05674752749997
244,43.0,631,True,803.0,804.0,53.8151116725,11.68170147375,4305.2089338,934.5361179,Calculado,Calculado,66.41681314625,0.92,0.0,3.265,0.717,0.0,7.0,35.98,2.23,2.399,0.148,39.13,66.41681314625,66.41681314625
245,2905.0,515,True,25.0,26.0,5.3697893625,0.28810997125,429.583149,23.0487977,Calculado,Calculado,7.67789933375,2.02,0.0,1.019,0.755,0.0,42.0,3.55,0.42,0.237,0.027,5.98,7.67789933375,7.67789933375
246,76.0,624,False,,,496.47236926375,1.62,39717.7895411,108.0,Calculado,Mapeado,498.09236926375,0.0,0.0,1.013,0.0,0.0,0.0,13.57,1.62,0.905,0.108,15.18,498.09236926375,498.09236926375
247,1025.0,563,True,201.0,203.0,2.27248591875,0.0990648575,181.7988735,7.9251886,Calculado,Calculado,3.50155077625,1.13,0.0,0.766,0.599,0.0,88.0,2.35,0.17,0.156,0.011,3.65,3.50155077625,3.50155077625
248,3543.0,702,False,,,244.2633107125,0.32,19541.064857,22.0,Calculado,Mapeado,244.58331071249998,0.0,0.0,0.165,0.0,0.0,0.0,2.15,0.32,0.144,0.022,2.47,244.58331071249998,244.58331071249998
249,935.0,589,True,2073.0,39.0,1.93325138125,4.869864615,154.6601105,389.5891692,Calculado,Calculado,10.333115996250001,3.53,0.0,2.044,1.721,0.0,141.0,2.65,2.18,0.177,0.146,8.37,10.333115996250001,10.333115996250001
250,119.0,652,True,1083.0,1085.0,1.92707081625,0.82598638875,154.1656653,66.0789111,Calculado,Calculado,4.123057205,1.37,0.0,1.448,1.178,0.0,32.0,3.4,0.67,0.227,0.044,5.43,4.123057205,4.123057205
251,223.0,671,False,,,415.1502146325,0.53,33212.0171706,35.0,Calculado,Mapeado,415.6802146325,0.0,0.0,0.14,0.0,0.0,0.0,1.57,0.53,0.105,0.035,2.1,415.6802146325,415.6802146325
252,66.0,641,True,780.0,750.0,81.61797723,2.82428233625,6529.4381784,225.9425869,Calculado,Calculado,85.41225956624999,0.97,0.0,5.819,1.08,0.0,7.0,67.75,3.33,4.517,0.222,72.05,85.41225956624999,85.41225956624999
253,17.0,658,True,1250.0,1252.0,1.6885911475,1.53150451,135.0872918,122.5203608,Calculado,Calculado,4.500095657499999,1.28,0.0,1.356,1.165,0.0,8.0,1.35,1.52,0.09,0.102,4.15,4.500095657499999,4.500095657499999
254,35.0,675,True,1536.0,1392.0,11.2300444925,6.75391609125,898.4035594,540.3132873,Calculado,Calculado,19.56396058375,1.58,0.0,1.97,1.371,0.0,61.0,3.47,5.52,0.231,0.368,10.57,19.56396058375,19.56396058375
255,162.0,597,True,1148.0,1718.0,1.164973315,5.48546768625,93.1978652,438.8374149,Calculado,Calculado,11.30044100125,4.65,0.0,3.869,3.557,0.0,58.0,0.95,3.72,0.064,0.248,9.32,11.30044100125,11.30044100125
256,210.0,667,False,,,207.0920780375,2.52,16567.366243,168.0,Calculado,Mapeado,209.6120780375,0.0,0.0,1.017,0.0,0.0,0.0,12.73,2.52,0.849,0.168,15.25,209.6120780375,209.6120780375
257,42.0,641,False,,,332.56530408375,3.33,26605.2243267,222.0,Calculado,Mapeado,335.89530408375,0.0,0.0,1.537,0.0,0.0,0.0,19.73,3.33,1.316,0.222,23.07,335.89530408375,335.89530408375
258,21.0,579,True,614.0,623.0,6.496983475,2.14087209875,519.758678,171.2697679,Calculado,Calculado,12.65785557375,4.02,0.0,2.721,2.298,0.0,91.0,4.8,1.53,0.32,0.103,10.35,12.65785557375,12.65785557375
259,1978.0,673,False,,,197.68649383,1.5,15814.9195064,100.0,Calculado,Mapeado,199.18649383,0.0,0.0,0.219,0.0,0.0,0.0,1.8,1.5,0.12,0.1,3.3,199.18649383,199.18649383
260,43.0,696,True,662.0,696.0,30.598410175,2.20176868,2447.872814,176.1414944,Calculado,Calculado,34.170178855,1.37,0.0,2.579,0.991,0.0,7.0,21.22,2.6,1.415,0.173,25.18,34.170178855,34.170178855
261,95.0,696,True,660.0,661.0,8.955961227500001,3.09073340375,716.4768982,247.2586723,Calculado,Calculado,12.976694631250002,0.93,0.0,1.402,0.693,0.0,29.0,6.7,3.93,0.447,0.262,11.57,12.976694631250002,12.976694631250002
262,35.0,590,True,2180.0,220863.0,22.10722298,1.43194523875,1768.5778384,114.5556191,Calculado,Calculado,24.98916821875,1.45,0.0,2.672,1.717,0.0,25.0,13.92,0.4,0.928,0.027,15.77,24.98916821875,24.98916821875
263,455.0,606,True,975.0,976.0,25.12728121125,6.6888396275,2010.1824969,535.1071702,Calculado,Calculado,32.916120838750004,1.1,0.0,2.092,1.319,0.0,142.0,7.28,4.3,0.486,0.287,12.68,32.916120838750004,32.916120838750004
264,7180.0,590,False,,,722.1529695225,0.4,57772.2375618,27.0,Calculado,Mapeado,722.5529695225,0.0,0.0,0.692,0.0,0.0,0.0,9.97,0.4,0.665,0.027,10.37,722.5529695225,722.5529695225
265,29.0,632,False,,,721.31203270625,0.75,57704.9626165,50.0,Calculado,Mapeado,722.06203270625,0.0,0.0,1.969,0.0,0.0,0.0,28.78,0.75,1.919,0.05,29.53,722.06203270625,722.06203270625
266,90.0,675,True,1390.0,1392.0,5.643403185,6.75391609125,451.4722548,540.3132873,Calculado,Calculado,14.42731927625,2.03,0.0,2.046,1.369,0.0,58.0,4.63,5.52,0.309,0.368,12.18,14.42731927625,14.42731927625
267,5.0,627,True,1937.0,1567.0,76.1159091625,1.5992450175,6089.272733,127.9396014,Calculado,Calculado,115.11515418,37.4,0.0,26.082,22.314,0.0,7.0,56.15,0.37,3.743,0.024,93.92,115.11515418,115.11515418
268,124.0,629,False,,,472.09629383,1.38,37767.7035064,93.0,Calculado,Mapeado,473.47629383,0.0,0.0,0.281,0.0,0.0,0.0,2.83,1.38,0.188,0.093,4.22,473.47629383,473.47629383
269,91.0,654,True,1784.0,1739.0,3.67993652375,1.96280797625,294.3949219,157.0246381,Calculado,Calculado,15.742744499999999,10.1,0.0,5.607,5.392,0.0,10.0,1.33,1.9,0.089,0.127,13.33,15.742744499999999,15.742744499999999
270,101.0,628,False,,,594.08939915375,0.25,47527.1519323,16.0,Calculado,Mapeado,594.33939915375,0.0,0.0,0.046,0.0,0.0,0.0,0.45,0.25,0.03,0.016,0.7,594.33939915375,594.33939915375
271,50.0,579,True,620.0,623.0,29.004948,2.14087209875,2320.39584,171.2697679,Calculado,Calculado,35.26582009875,4.12,0.0,2.87,1.873,0.0,61.0,13.42,1.53,0.894,0.103,19.07,35.26582009875,35.26582009875
272,615.0,656,False,,,337.4624445125,1.68,26996.995561,113.0,Calculado,Mapeado,339.1424445125,0.0,0.0,0.395,0.0,0.0,0.0,4.23,1.68,0.283,0.113,5.92,339.1424445125,339.1424445125
273,56.0,529,True,97207.0,1689.0,17.52685468375,0.7462701862500001,1402.1483747,59.7016149,Calculado,Calculado,19.25312487,0.98,0.0,1.824,0.786,0.0,53.0,15.08,0.48,1.006,0.032,16.55,19.25312487,19.25312487
274,646.0,647,True,91.0,94.0,20.12695935875,6.96005493,1610.1567487,556.8043944,Calculado,Calculado,29.11701428875,2.03,0.0,2.346,1.557,0.0,41.0,6.85,4.97,0.457,0.331,13.85,29.11701428875,29.11701428875
275,110.0,700,False,,,741.7358122575,2.65,59338.8649806,177.0,Calculado,Mapeado,744.3858122575,0.0,0.0,0.336,0.0,0.0,0.0,2.38,2.65,0.159,0.177,5.03,744.3858122575,744.3858122575
276,19.0,632,False,,,754.1979848875001,0.75,60335.838791,50.0,Calculado,Mapeado,754.9479848875001,0.0,0.0,2.048,0.0,0.0,0.0,29.98,0.75,1.998,0.05,30.73,754.9479848875001,754.9479848875001
277,625.0,679,False,,,826.43997703,3.18,66115.1981624,213.0,Calculado,Mapeado,829.61997703,0.0,0.0,0.429,0.0,0.0,0.0,3.25,3.18,0.217,0.213,6.43,829.61997703,829.61997703
278,17.0,641,True,746.0,750.0,8.201780979999999,2.82428233625,656.1424784,225.9425869,Calculado,Calculado,15.85606331625,4.83,0.0,4.9,4.284,0.0,7.0,5.92,3.33,0.394,0.222,14.08,15.85606331625,15.85606331625
279,376.0,681,False,,,653.3539220175,1.92,52268.3137614,128.0,Calculado,Mapeado,655.2739220175,0.0,0.0,0.578,0.0,0.0,0.0,6.75,1.92,0.45,0.128,8.67,655.2739220175,655.2739220175
280,243.0,597,True,1149.0,1718.0,5.96072077,5.48546768625,476.8576616,438.8374149,Calculado,Calculado,14.446188456249999,3.0,0.0,2.732,2.126,0.0,54.0,5.37,3.72,0.358,0.248,12.08,14.446188456249999,14.446188456249999
281,4324.0,593,False,,,697.93774164875,2.1,55835.0193319,140.0,Calculado,Mapeado,700.03774164875,0.0,0.0,0.273,0.0,0.0,0.0,2.0,2.1,0.133,0.14,4.1,700.03774164875,700.03774164875
282,28.0,701,True,1307.0,1311.0,32.414972340000006,1.8012169,2593.1977872,144.097352,Calculado,Calculado,37.036189240000006,2.82,0.0,3.248,2.167,0.0,50.0,15.7,0.52,1.047,0.034,19.03,37.036189240000006,37.036189240000006
283,15.0,616,True,1470.0,1475.0,3.23317062125,2.15542008,258.6536497,172.4336064,Calculado,Calculado,12.408590701249999,7.02,0.0,4.43,4.204,0.0,48.0,1.67,1.72,0.111,0.114,10.4,12.408590701249999,12.408590701249999
284,52.0,641,True,758.0,750.0,18.045234215,2.82428233625,1443.6187372,225.9425869,Calculado,Calculado,22.969516551250003,2.1,0.0,3.536,2.335,0.0,7.0,14.68,3.33,0.978,0.222,20.12,22.969516551250003,22.969516551250003
285,20.0,685,True,1165.0,1706.0,27.4707394775,0.88402311375,2197.6591582,70.7218491,Calculado,Calculado,34.734762591249996,6.38,0.0,4.9,3.593,0.0,2.0,19.1,0.5,1.273,0.034,25.98,34.734762591249996,34.734762591249996
286,20.0,685,True,1164.0,1706.0,13.818406723749998,0.88402311375,1105.4725379,70.7218491,Calculado,Calculado,21.6324298375,6.93,0.0,4.129,3.922,0.0,2.0,2.58,0.5,0.173,0.034,10.02,21.6324298375,21.6324298375
287,17.0,627,True,1940.0,1567.0,70.6914548275,1.5992450175,5655.3163862,127.9396014,Calculado,Calculado,106.220699845,33.93,0.0,23.472,19.807,0.0,7.0,54.62,0.37,3.641,0.024,88.92,106.220699845,106.220699845
288,15.0,693,True,2006.0,1838.0,15.0113392,2.384613235,1200.907136,190.7690588,Calculado,Calculado,20.975952435,3.58,0.0,4.233,3.041,0.0,8.0,17.17,0.73,1.144,0.049,21.48,20.975952435,20.975952435
289,1255.0,589,True,10.0,11.0,3.753263345,6.6742026825,300.2610676,533.9362146,Calculado,Calculado,11.127466027499999,0.7,0.0,0.789,0.38,0.0,140.0,2.95,3.18,0.197,0.212,6.83,11.127466027499999,11.127466027499999
290,132.0,628,True,2144.0,1223.0,40.76305249875,0.4241569512499999,3261.0441999,33.9325561,Calculado,Calculado,43.36720945,2.18,0.0,2.396,1.27,0.0,8.0,16.63,0.25,1.109,0.016,19.07,43.36720945,43.36720945
291,36.0,636,True,1393.0,1394.0,3.88062488625,2.2465177425,310.4499909,179.7214194,Calculado,Calculado,8.357142628750001,2.23,0.0,1.318,1.024,0.0,81.0,1.42,3.02,0.094,0.201,6.67,8.357142628750001,8.357142628750001
292,48.0,646,False,,,786.56438158375,4.23,62925.1505267,282.0,Calculado,Mapeado,790.79438158375,0.0,0.0,2.025,0.0,0.0,0.0,26.15,4.23,1.743,0.282,30.38,790.79438158375,790.79438158375
293,885.0,697,False,,,21.5388958925,2.22,1723.1116714,148.0,Calculado,Mapeado,23.7588958925,0.0,0.0,0.229,0.0,0.0,0.0,1.22,2.22,0.082,0.148,3.43,23.7588958925,23.7588958925
294,37.0,632,False,,,711.94232251625,0.75,56955.3858013,50.0,Calculado,Mapeado,712.69232251625,0.0,0.0,2.648,0.0,0.0,0.0,38.98,0.75,2.598,0.05,39.73,712.69232251625,712.69232251625
295,147.0,684,False,,,522.51627931625,1.47,41801.3023453,98.0,Calculado,Mapeado,523.98627931625,0.0,0.0,0.243,0.0,0.0,0.0,2.18,1.47,0.146,0.098,3.65,523.98627931625,523.98627931625
296,56.0,652,False,,,472.1084536575,1.13,37768.6762926,75.0,Calculado,Mapeado,473.2384536575,0.0,0.0,3.142,0.0,0.0,0.0,46.0,1.13,3.067,0.075,47.13,473.2384536575,473.2384536575
297,5142.0,622,True,2311.0,637.0,3.73250699125,7.04211803625,298.6005593,563.3694429,Calculado,Calculado,12.3246250275,1.55,0.0,2.174,1.624,0.0,48.0,4.1,4.15,0.273,0.276,9.8,12.3246250275,12.3246250275
298,109.0,563,False,,,307.27291599750004,0.17,24581.8332798,11.0,Calculado,Mapeado,307.44291599750005,0.0,0.0,0.364,0.0,0.0,0.0,5.3,0.17,0.353,0.011,5.47,307.44291599750005,307.44291599750005
299,20.0,641,True,113250.0,750.0,12.8582325775,2.82428233625,1028.6586062,225.9425869,Calculado,Calculado,17.03251491375,1.35,0.0,2.431,1.535,0.0,14.0,10.1,3.33,0.674,0.222,14.78,17.03251491375,17.03251491375
300,1359.0,589,False,,,78.556979505,3.18,6284.5583604,212.0,Calculado,Mapeado,81.73697950500001,0.0,0.0,0.521,0.0,0.0,0.0,4.63,3.18,0.309,0.212,7.82,81.73697950500001,81.73697950500001
301,22.0,696,True,658.0,661.0,27.30188471125,3.09073340375,2184.1507769,247.2586723,Calculado,Calculado,34.262618115,3.87,0.0,4.712,3.571,0.0,21.0,13.18,3.93,0.879,0.262,20.98,34.262618115,34.262618115
302,31.0,696,True,659.0,661.0,25.89618118875,3.09073340375,2071.6944951,247.2586723,Calculado,Calculado,31.2569145925,2.27,0.0,3.18,1.888,0.0,21.0,15.45,3.93,1.03,0.262,21.65,31.2569145925,31.2569145925
303,9737.0,608,True,1649.0,1651.0,5.115328005,0.8951277624999999,409.2262404,71.610221,Calculado,Calculado,8.0404557675,2.03,0.0,1.206,0.802,0.0,34.0,5.02,1.05,0.334,0.07,8.1,8.0404557675,8.0404557675
304,1649.0,686,False,,,713.74063021125,2.28,57099.2504169,153.0,Calculado,Mapeado,716.02063021125,0.0,0.0,0.244,0.0,0.0,0.0,1.37,2.28,0.091,0.153,3.65,716.02063021125,716.02063021125
305,12276.0,597,False,,,288.65630684,1.38,23092.5045472,93.0,Calculado,Mapeado,290.03630684,0.0,0.0,0.375,0.0,0.0,0.0,4.23,1.38,0.282,0.093,5.62,290.03630684,290.03630684
306,239.0,687,False,,,731.81294688375,1.12,58545.0357507,75.0,Calculado,Mapeado,732.93294688375,0.0,0.0,0.098,0.0,0.0,0.0,0.35,1.12,0.023,0.075,1.47,732.93294688375,732.93294688375
307,1743.0,616,True,1474.0,1475.0,2.26883874625,2.15542008,181.5070997,172.4336064,Calculado,Calculado,5.22425882625,0.8,0.0,0.844,0.583,0.0,33.0,2.2,1.72,0.147,0.114,4.72,5.22425882625,5.22425882625
308,52.0,673,True,598.0,599.0,9.07036109,1.7297775525,725.6288872,138.3822042,Calculado,Calculado,11.6501386425,0.85,0.0,1.238,0.594,0.0,90.0,8.17,1.5,0.544,0.1,10.52,11.6501386425,11.6501386425
309,242.0,636,True,1398.0,1399.0,10.83512594875,1.89844663625,866.8100759,151.8757309,Calculado,Calculado,14.833572584999999,2.1,0.0,1.667,1.039,0.0,80.0,6.65,2.78,0.443,0.185,11.53,14.833572584999999,14.833572584999999
310,115.0,688,False,,,722.94580411625,1.1,57835.6643293,74.0,Calculado,Mapeado,724.04580411625,0.0,0.0,0.265,0.0,0.0,0.0,2.87,1.1,0.191,0.074,3.97,724.04580411625,724.04580411625
311,36.0,692,True,1579.0,1569.0,7.03341307,2.47,562.6730456,164.0,Calculado,Mapeado,15.58341307,6.08,0.0,4.631,3.873,0.0,27.0,8.9,2.47,0.593,0.164,17.45,15.58341307,15.58341307
312,45.0,632,False,,,736.561861055,0.75,58924.9488844,50.0,Calculado,Mapeado,737.311861055,0.0,0.0,0.834,0.0,0.0,0.0,11.77,0.75,0.784,0.05,12.52,737.311861055,737.311861055
313,199.0,643,True,2178.0,1039.0,2.8493771375000003,0.10778516625,227.950171,8.6228133,Calculado,Calculado,5.487162303750001,2.53,0.0,2.094,1.824,0.0,9.0,3.78,0.25,0.252,0.017,6.57,5.487162303750001,5.487162303750001
314,1529.0,589,True,2073.0,39.0,5.5894439812500005,4.869864615,447.1555185,389.5891692,Calculado,Calculado,13.989308596250002,3.53,0.0,2.119,1.721,0.0,157.0,3.78,2.18,0.252,0.146,9.5,13.989308596250002,13.989308596250002
315,185.0,517,True,585.0,587.0,5.5632412875,0.92716684375,445.059303,74.1733475,Calculado,Calculado,8.96040813125,2.47,0.0,1.689,1.599,0.0,105.0,0.77,0.58,0.051,0.039,3.82,8.96040813125,8.96040813125
316,43.0,642,True,1975.0,1973.0,59.145752077500006,2.5938804625,4731.6601662,207.510437,Calculado,Calculado,64.00963254000001,2.27,0.0,4.022,1.615,0.0,15.0,34.03,2.07,2.269,0.137,38.37,64.00963254000001,64.00963254000001
317,68.0,697,True,686.0,693.0,1.6128862825,2.32925861625,129.0309026,186.3406893,Calculado,Calculado,13.54214489875,9.6,0.0,6.438,6.13,0.0,8.0,2.4,2.22,0.16,0.148,14.22,13.54214489875,13.54214489875
318,559.0,583,False,,,443.26906480750006,0.75,35461.5251846,50.0,Calculado,Mapeado,444.01906480750006,0.0,0.0,0.355,0.0,0.0,0.0,4.57,0.75,0.305,0.05,5.32,444.01906480750006,444.01906480750006
319,36.0,623,True,75582.0,1529.0,2.31100109,1.54139833,184.8800872,123.3118664,Calculado,Calculado,4.60239942,0.75,0.0,1.138,0.968,0.0,36.0,1.1,1.45,0.074,0.097,3.3,4.60239942,4.60239942
320,69.0,642,False,,,451.8640692125,1.65,36149.125537,110.0,Calculado,Mapeado,453.5140692125,0.0,0.0,0.738,0.0,0.0,0.0,9.42,1.65,0.628,0.11,11.07,453.5140692125,453.5140692125
321,537.0,570,False,,,180.69243920875,1.8,14455.3951367,120.0,Calculado,Mapeado,182.49243920875,0.0,0.0,0.733,0.0,0.0,0.0,9.18,1.8,0.613,0.12,10.98,182.49243920875,182.49243920875
322,8139.0,599,True,1713.0,1488.0,8.50794900375,5.069693105000001,680.6359203,405.5754484,Calculado,Calculado,16.557642108750002,2.98,0.0,2.463,1.96,0.0,34.0,4.72,2.83,0.315,0.188,10.53,16.557642108750002,16.557642108750002
323,2005.0,589,False,,,64.7708773075,2.18,5181.6701846,146.0,Calculado,Mapeado,66.95087730750001,0.0,0.0,0.629,0.0,0.0,0.0,7.25,2.18,0.484,0.146,9.43,66.95087730750001,66.95087730750001
324,35.0,685,True,1705.0,1706.0,16.7342971125,0.88402311375,1338.743769,70.7218491,Calculado,Calculado,19.91832022625,2.3,0.0,1.415,0.853,0.0,4.0,7.92,0.5,0.528,0.034,10.72,19.91832022625,19.91832022625
325,42.0,665,True,1415.0,1417.0,51.40251212875,1.6451094412500002,4112.2009703,131.6087553,Calculado,Calculado,54.347621569999994,1.3,0.0,3.329,1.71,0.0,33.0,23.25,1.03,1.55,0.068,25.58,54.347621569999994,54.347621569999994
326,7457.0,517,True,586.0,587.0,2.4193413225,0.92716684375,193.5473058,74.1733475,Calculado,Calculado,4.12650816625,0.78,0.0,0.59,0.434,0.0,97.0,1.77,0.58,0.118,0.039,3.13,4.12650816625,4.12650816625
327,1265.0,693,True,2005.0,2307.0,1.475953245,2.14528763375,118.0762596,171.6230107,Calculado,Calculado,4.25124087875,0.63,0.0,0.591,0.43,0.0,15.0,1.82,0.6,0.122,0.04,3.05,4.25124087875,4.25124087875
328,22.0,707,False,,,600.32179806875,1.13,48025.7438455,76.0,Calculado,Mapeado,601.45179806875,0.0,0.0,0.662,0.0,0.0,0.0,8.78,1.13,0.586,0.076,9.92,601.45179806875,601.45179806875
329,44.0,641,False,,,317.6051712025,3.33,25408.4136962,222.0,Calculado,Mapeado,320.9351712025,0.0,0.0,3.829,0.0,0.0,0.0,54.1,3.33,3.607,0.222,57.43,320.9351712025,320.9351712025
330,120.0,699,False,,,195.84647450125,4.33,15667.7179601,288.0,Calculado,Mapeado,200.17647450125,0.0,0.0,0.6,0.0,0.0,0.0,4.67,4.33,0.312,0.288,9.0,200.17647450125,200.17647450125
331,34.0,565,False,,,359.96270448125,2.95,28797.0163585,197.0,Calculado,Mapeado,362.91270448125,0.0,0.0,1.752,0.0,0.0,0.0,23.33,2.95,1.555,0.197,26.28,362.91270448125,362.91270448125
332,44.0,667,False,,,209.77771561375,2.52,16782.2172491,168.0,Calculado,Mapeado,212.29771561375,0.0,0.0,1.018,0.0,0.0,0.0,12.75,2.52,0.85,0.168,15.27,212.29771561375,212.29771561375
333,28.0,641,True,744.0,750.0,39.2412216375,2.82428233625,3139.297731,225.9425869,Calculado,Calculado,48.99550397375,6.93,0.0,7.373,5.523,0.0,7.0,24.43,3.33,1.629,0.222,34.7,48.99550397375,48.99550397375
334,110.0,589,True,2150.0,39.0,13.41449348875,4.869864615,1073.1594791,389.5891692,Calculado,Calculado,21.584358103750002,3.3,0.0,1.934,1.007,0.0,105.0,11.72,2.18,0.781,0.146,17.2,21.584358103750002,21.584358103750002
335,1955.0,589,True,37.0,39.0,6.01781787875,4.869864615,481.4254303,389.5891692,Calculado,Calculado,12.317682493749999,1.43,0.0,1.232,0.835,0.0,160.0,3.75,2.18,0.25,0.146,7.37,12.317682493749999,12.317682493749999
336,523.0,707,False,,,588.2598279912501,1.02,47060.7862393,68.0,Calculado,Mapeado,589.27982799125,0.0,0.0,0.141,0.0,0.0,0.0,1.08,1.02,0.073,0.068,2.1,589.27982799125,589.27982799125
337,2684.0,694,False,,,378.88534323,1.83,30310.8274584,123.0,Calculado,Mapeado,380.71534323,0.0,0.0,0.358,0.0,0.0,0.0,3.53,1.83,0.236,0.123,5.37,380.71534323,380.71534323
338,184.0,598,True,711.0,951.0,0.95776267875,4.21942202,76.6210143,337.5537616,Calculado,Calculado,12.19718469875,7.02,0.0,4.122,3.833,0.0,47.0,0.77,3.57,0.052,0.237,11.35,12.19718469875,12.19718469875
339,444.0,574,True,435.0,495.0,13.49126744625,0.8581321412499999,1079.3013957,68.6505713,Calculado,Calculado,18.249399587499997,3.9,0.0,3.968,3.081,0.0,67.0,12.72,0.58,0.848,0.039,17.2,18.249399587499997,18.249399587499997
340,44885.0,573,True,303.0,224.0,1.90441307125,2.03171655125,152.3530457,162.5373241,Calculado,Calculado,4.366129622500001,0.43,0.0,0.502,0.228,0.0,12.0,2.42,1.7,0.161,0.113,4.55,4.366129622500001,4.366129622500001
341,18.0,627,True,1937.0,1567.0,58.1682019,1.5992450175,4653.456152,127.9396014,Calculado,Calculado,97.16744691749999,37.4,0.0,24.729,22.314,0.0,7.0,35.85,0.37,2.39,0.024,73.62,97.16744691749999,97.16744691749999
342,396.0,675,False,,,442.896024725,5.52,35431.681978,368.0,Calculado,Mapeado,448.416024725,0.0,0.0,0.692,0.0,0.0,0.0,4.87,5.52,0.324,0.368,10.38,448.416024725,448.416024725
